time;direction;DLC;;id
17.126.434;Rx;8;22 FF FF FF FF FF FF FF;516
17.126.673;Rx;8;C4 0F 12 AE 0F 05 00 00;517
17.126.919;Rx;8;38 01 37 02 00 00 00 00;518
17.131.985;Rx;8;25 03 1C 00 00 00 00 44;258
17.132.223;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.132.471;Rx;8;B2 20 00 00 00 00 00 D2;260
17.132.720;Rx;8;10 27 00 00 00 00 00 37;261
17.133.008;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
17.133.294;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.141.188;Rx;8;00 5A 00 C5 03 00 00 54;545
17.147.144;Rx;8;25 03 1C 00 00 00 00 44;258
17.147.382;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.147.631;Rx;8;B2 20 00 00 00 00 00 D2;260
17.147.879;Rx;8;10 27 00 00 00 00 00 37;261
17.148.169;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.148.455;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.152.585;Rx;8;02 00 00 00 50 00 CB 02;785
17.162.589;Rx;8;00 00 3C 37 00 00 00 00;274
17.167.179;Rx;8;25 03 1C 00 00 00 00 44;258
17.167.417;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.167.665;Rx;8;B2 20 00 00 00 00 00 D2;260
17.167.914;Rx;8;10 27 00 00 00 00 00 37;261
17.168.202;Rx;8;00 03 E7 03 2A 00 C0 0F;417333248x
17.168.488;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.172.596;Rx;8;01 01 00 00 00 00 00 00;275
17.187.211;Rx;8;25 03 1C 00 00 00 00 44;258
17.187.449;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.187.697;Rx;8;B2 20 00 00 00 00 00 D2;260
17.187.945;Rx;8;10 27 00 00 00 00 00 37;261
17.188.235;Rx;8;00 03 E7 03 19 00 C0 0F;417333248x
17.188.522;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.207.259;Rx;8;25 03 1C 00 00 00 00 44;258
17.207.497;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.207.745;Rx;8;B2 20 00 00 00 00 00 D2;260
17.207.993;Rx;8;10 27 00 00 00 00 00 37;261
17.208.281;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
17.208.568;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.223.269;Rx;8;60 00 2C 04 F3 01 2C 04;417333249x
17.224.257;Rx;8;00 33 01 22 08 02 02 00;773
17.224.495;Rx;8;00 33 01 22 08 03 01 01;774
17.224.785;Rx;8;00 00 00 00 00 00 01 00;417333259x
17.225.273;Rx;8;03 03 01 02 00 00 00 00;771
17.225.519;Rx;8;18 04 1C 00 00 18 07 00;770
17.225.754;Rx;8;01 30 33 4E 4D 45 30 38;772
17.226.664;Rx;8;00 00 C8 00 00 00 07 CF;513
17.226.910;Rx;8;09 01 00 00 00 00 00 0A;514
17.227.148;Rx;8;81 AE 8F F0 23 FC 04 3F;515
17.229.064;Rx;8;25 03 1C 00 00 00 00 44;258
17.229.302;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.229.551;Rx;8;B2 20 00 00 00 00 00 D2;260
17.229.799;Rx;8;10 27 00 00 00 00 00 37;261
17.230.089;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.230.375;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.241.338;Rx;8;00 5A 00 C5 03 00 00 54;545
17.247.371;Rx;8;25 03 1C 00 00 00 00 44;258
17.247.609;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.247.857;Rx;8;B2 20 00 00 00 00 00 D2;260
17.248.105;Rx;8;10 27 00 00 00 00 00 37;261
17.248.396;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.248.682;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.253.588;Rx;8;02 00 00 00 50 00 CB 02;785
17.262.577;Rx;8;50 35 15 32 33 00 00 00;791
17.263.591;Rx;8;00 00 3C 37 00 00 00 00;274
17.267.420;Rx;8;25 03 1C 00 00 00 00 44;258
17.267.658;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.267.906;Rx;8;B2 20 00 00 00 00 00 D2;260
17.268.154;Rx;8;10 27 00 00 00 00 00 37;261
17.268.442;Rx;8;00 03 E7 03 2A 00 C0 0F;417333248x
17.268.728;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.273.606;Rx;8;01 01 00 00 00 00 00 00;275
17.287.451;Rx;8;25 03 1C 00 00 00 00 44;258
17.287.693;Rx;8;00 00 2C 04 5A 00 00 8A;259
17.287.942;Rx;8;B2 20 00 00 00 00 00 D2;260
17.288.190;Rx;8;10 27 00 00 00 00 00 37;261
17.288.480;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.288.766;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.298.592;Rx;8;05 05 03 03 01 00 03 03;789
17.307.494;Rx;8;25 03 1C 00 00 00 00 44;258
17.307.737;Rx;8;00 00 2C 04 5A 00 00 8A;259
17.307.985;Rx;8;B2 20 00 00 00 00 00 D2;260
17.308.233;Rx;8;10 27 00 00 00 00 00 37;261
17.308.517;Rx;8;00 03 E7 03 28 00 CB 0F;417333248x
17.308.803;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.326.862;Rx;8;E0 38 38 38 38 FF FF FF;516
17.327.101;Rx;8;C4 0F 12 AE 0F 05 00 00;517
17.327.345;Rx;8;38 01 38 02 00 00 00 00;518
17.328.587;Rx;8;25 03 1C 00 00 00 00 44;258
17.328.829;Rx;8;00 00 2C 04 5A 00 00 8A;259
17.329.077;Rx;8;B2 20 00 00 00 00 00 D2;260
17.329.325;Rx;8;10 27 00 00 00 00 00 37;261
17.329.613;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
17.329.900;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.341.183;Rx;8;00 5A 00 C5 03 00 00 54;545
17.347.588;Rx;8;25 03 1C 00 00 00 00 44;258
17.347.830;Rx;8;00 00 2C 04 5A 00 00 8A;259
17.348.078;Rx;8;B2 20 00 00 00 00 00 D2;260
17.348.326;Rx;8;10 27 00 00 00 00 00 37;261
17.348.616;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.348.903;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.354.582;Rx;8;02 00 00 00 50 00 CB 02;785
17.364.582;Rx;8;00 00 3C 37 00 00 00 00;274
17.367.620;Rx;8;25 03 1C 00 00 00 00 44;258
17.367.863;Rx;8;00 00 2C 04 5A 00 00 8A;259
17.368.111;Rx;8;B2 20 00 00 00 00 00 D2;260
17.368.359;Rx;8;10 27 00 00 00 00 00 37;261
17.368.649;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.368.935;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.374.589;Rx;8;01 01 00 00 00 00 00 00;275
17.387.666;Rx;8;25 03 1C 00 00 00 00 44;258
17.387.908;Rx;8;00 00 2C 04 5A 00 00 8A;259
17.388.156;Rx;8;B2 20 00 00 00 00 00 D2;260
17.388.405;Rx;8;10 27 00 00 00 00 00 37;261
17.388.693;Rx;8;00 03 E7 03 1B 00 C2 0F;417333248x
17.388.979;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.407.730;Rx;8;25 03 1C 00 00 00 00 44;258
17.407.972;Rx;8;00 00 2C 04 5A 00 00 8A;259
17.408.220;Rx;8;B2 20 00 00 00 00 00 D2;260
17.408.469;Rx;8;10 27 00 00 00 00 00 37;261
17.408.755;Rx;8;00 03 E7 03 28 00 C9 0F;417333248x
17.409.041;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.425.726;Rx;8;03 03 01 02 00 00 00 00;771
17.425.970;Rx;8;18 04 1C 00 00 18 08 00;770
17.426.202;Rx;8;02 54 51 4C 30 30 31 47;772
17.427.112;Rx;8;00 00 C8 00 00 00 07 CF;513
17.427.359;Rx;8;09 01 00 00 00 00 00 0A;514
17.427.593;Rx;8;82 C3 CF F0 F3 FA E0 3E;515
17.432.701;Rx;8;25 03 1C 00 00 00 00 44;258
17.432.943;Rx;8;00 00 2C 04 5A 00 00 8A;259
17.433.191;Rx;8;B2 20 00 00 00 00 00 D2;260
17.433.440;Rx;8;10 27 00 00 00 00 00 37;261
17.433.730;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.434.016;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.441.196;Rx;8;00 5A 00 C5 03 00 00 54;545
17.447.822;Rx;8;25 03 1C 00 00 00 00 44;258
17.448.064;Rx;8;00 00 2C 04 5A 00 00 8A;259
17.448.312;Rx;8;B2 20 00 00 00 00 00 D2;260
17.448.561;Rx;8;10 27 00 00 00 00 00 37;261
17.448.851;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.449.137;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.455.579;Rx;8;02 00 00 00 50 00 CB 02;785
17.462.583;Rx;8;01 08 00 02 00 01 00 00;792
17.465.601;Rx;8;00 00 3C 37 00 00 00 00;274
17.467.867;Rx;8;25 03 1C 00 00 00 00 44;258
17.468.109;Rx;8;00 00 2C 04 5A 00 00 8A;259
17.468.357;Rx;8;B2 20 00 00 00 00 00 D2;260
17.468.605;Rx;8;10 27 00 00 00 00 00 37;261
17.468.893;Rx;8;00 03 E7 03 2A 00 C0 0F;417333248x
17.469.180;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.475.599;Rx;8;01 01 00 00 00 00 00 00;275
17.487.926;Rx;8;25 03 1C 00 00 00 00 44;258
17.488.165;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.488.413;Rx;8;B2 20 00 00 00 00 00 D2;260
17.488.661;Rx;8;10 27 00 00 00 00 00 37;261
17.488.949;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
17.489.235;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.499.567;Rx;8;05 05 03 03 01 00 03 03;789
17.507.962;Rx;8;25 03 1C 00 00 00 00 44;258
17.508.200;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.508.448;Rx;8;B2 20 00 00 00 00 00 D2;260
17.508.696;Rx;8;10 27 00 00 00 00 00 37;261
17.508.984;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
17.509.270;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.527.330;Rx;8;E1 FF 39 39 39 3B 41 FF;516
17.527.568;Rx;8;C4 0F 12 AE 0F 05 00 00;517
17.527.812;Rx;8;38 01 38 02 00 00 00 00;518
17.529.018;Rx;8;25 03 1C 00 00 00 00 44;258
17.529.256;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.529.504;Rx;8;B2 20 00 00 00 00 00 D2;260
17.529.752;Rx;8;10 27 00 00 00 00 00 37;261
17.530.041;Rx;8;00 03 E7 03 2A 00 C0 0F;417333248x
17.530.327;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.541.168;Rx;8;00 5A 00 C5 03 00 00 54;545
17.548.041;Rx;8;25 03 1C 00 00 00 00 44;258
17.548.279;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.548.527;Rx;8;B2 20 00 00 00 00 00 D2;260
17.548.775;Rx;8;10 27 00 00 00 00 00 37;261
17.549.065;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.549.352;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.556.589;Rx;8;02 00 00 00 50 00 CB 02;785
17.559.565;Rx;8;D7 2B 14 19 3F 86 7F B2;798
17.566.581;Rx;8;00 00 3C 37 00 00 00 00;274
17.568.104;Rx;8;25 03 1C 00 00 00 00 44;258
17.568.342;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.568.590;Rx;8;B2 20 00 00 00 00 00 D2;260
17.568.838;Rx;8;10 27 00 00 00 00 00 37;261
17.569.128;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.569.414;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.576.590;Rx;8;01 01 00 00 00 00 00 00;275
17.588.157;Rx;8;25 03 1C 00 00 00 00 44;258
17.588.395;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.588.643;Rx;8;B2 20 00 00 00 00 00 D2;260
17.588.891;Rx;8;10 27 00 00 00 00 00 37;261
17.589.182;Rx;8;00 03 E7 03 23 00 C0 0F;417333248x
17.589.468;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.608.189;Rx;8;25 03 1C 00 00 00 00 44;258
17.608.427;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.608.675;Rx;8;B2 20 00 00 00 00 00 D2;260
17.608.923;Rx;8;10 27 00 00 00 00 00 37;261
17.609.214;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.609.500;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.626.177;Rx;8;03 03 01 02 00 00 00 00;771
17.626.421;Rx;8;18 04 1C 00 00 18 08 00;770
17.626.657;Rx;8;03 44 35 4E 30 30 30 30;772
17.627.575;Rx;8;00 00 C8 00 00 00 07 CF;513
17.627.821;Rx;8;09 01 00 00 00 00 00 0A;514
17.628.054;Rx;8;83 B4 4F EC 43 FB 0C 3F;515
17.633.112;Rx;8;25 03 1C 00 00 00 00 44;258
17.633.350;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.633.598;Rx;8;B2 20 00 00 00 00 00 D2;260
17.633.846;Rx;8;10 27 00 00 00 00 00 37;261
17.634.137;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.634.423;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.641.191;Rx;8;00 5A 00 C5 03 00 00 54;545
17.648.291;Rx;8;25 03 1C 00 00 00 00 44;258
17.648.529;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.648.778;Rx;8;B2 20 00 00 00 00 00 D2;260
17.649.026;Rx;8;10 27 00 00 00 00 00 37;261
17.649.314;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
17.649.600;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.657.574;Rx;8;02 00 00 00 50 00 CB 02;785
17.667.578;Rx;8;00 00 3C 37 00 00 00 00;274
17.668.334;Rx;8;25 03 1C 00 00 00 00 44;258
17.668.572;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.668.820;Rx;8;B2 20 00 00 00 00 00 D2;260
17.669.068;Rx;8;10 27 00 00 00 00 00 37;261
17.669.356;Rx;8;00 03 E7 03 2A 00 C0 0F;417333248x
17.669.642;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.677.584;Rx;8;01 01 00 00 00 00 00 00;275
17.688.379;Rx;8;25 03 1C 00 00 00 00 44;258
17.688.617;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.688.865;Rx;8;B2 20 00 00 00 00 00 D2;260
17.689.113;Rx;8;10 27 00 00 00 00 00 37;261
17.689.402;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
17.689.688;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.700.571;Rx;8;05 05 03 03 01 00 03 03;789
17.708.414;Rx;8;25 03 1C 00 00 00 00 44;258
17.708.652;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.708.900;Rx;8;B2 20 00 00 00 00 00 D2;260
17.709.148;Rx;8;10 27 00 00 00 00 00 37;261
17.709.439;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.709.725;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.725.396;Rx;8;00 33 01 22 08 02 02 00;773
17.725.634;Rx;8;00 33 01 22 08 03 01 01;774
17.725.924;Rx;8;00 00 00 00 00 00 01 00;417333259x
17.727.796;Rx;8;22 FF FF FF FF FF FF FF;516
17.728.034;Rx;8;C4 0F 12 AE 0F 05 00 00;517
17.728.279;Rx;8;38 01 38 02 00 00 00 00;518
17.729.443;Rx;8;25 03 1C 00 00 00 00 44;258
17.729.681;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.729.929;Rx;8;B2 20 00 00 00 00 00 D2;260
17.730.177;Rx;8;10 27 00 00 00 00 00 37;261
17.730.465;Rx;8;00 03 E7 03 2A 00 C0 0F;417333248x
17.730.752;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.741.361;Rx;8;00 5A 00 C5 03 00 00 54;545
17.748.490;Rx;8;25 03 1C 00 00 00 00 44;258
17.748.728;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.748.976;Rx;8;B2 20 00 00 00 00 00 D2;260
17.749.224;Rx;8;10 27 00 00 00 00 00 37;261
17.749.514;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.749.800;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.758.560;Rx;8;02 00 00 00 50 00 E6 02;785
17.763.566;Rx;8;50 35 15 32 33 00 00 00;791
17.768.558;Rx;8;25 03 1C 00 00 00 00 44;258
17.768.797;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.769.045;Rx;8;B2 20 00 00 00 00 00 D2;260
17.769.293;Rx;8;10 27 00 00 00 00 00 37;261
17.769.537;Rx;8;00 00 3C 37 00 00 00 00;274
17.769.827;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.770.113;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.778.585;Rx;8;01 01 00 00 00 00 00 00;275
17.788.598;Rx;8;25 03 1C 00 00 00 00 44;258
17.788.836;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.789.084;Rx;8;B2 20 00 00 00 00 00 D2;260
17.789.332;Rx;8;10 27 00 00 00 00 00 37;261
17.789.622;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.789.908;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.808.644;Rx;8;25 03 1C 00 00 00 00 44;258
17.808.882;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.809.130;Rx;8;B2 20 00 00 00 00 00 D2;260
17.809.378;Rx;8;10 27 00 00 00 00 00 37;261
17.809.664;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
17.809.950;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.826.642;Rx;8;03 03 01 02 00 00 00 00;771
17.826.886;Rx;8;18 04 1C 00 00 18 08 00;770
17.827.130;Rx;8;04 30 34 33 00 00 00 00;772
17.828.032;Rx;8;00 00 C8 00 00 00 07 CF;513
17.828.278;Rx;8;09 01 00 00 00 00 00 0A;514
17.828.510;Rx;8;84 C3 0F F1 33 FC 0C 3F;515
17.833.581;Rx;8;25 03 1C 00 00 00 00 44;258
17.833.819;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.834.067;Rx;8;B2 20 00 00 00 00 00 D2;260
17.834.315;Rx;8;10 27 00 00 00 00 00 37;261
17.834.603;Rx;8;00 03 E7 03 2A 00 C0 0F;417333248x
17.834.889;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.848.337;Rx;8;00 5A 00 C5 03 00 00 54;545
17.848.741;Rx;8;25 03 1C 00 00 00 00 44;258
17.848.979;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.849.227;Rx;8;B2 20 00 00 00 00 00 D2;260
17.849.476;Rx;8;10 27 00 00 00 00 00 37;261
17.849.762;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
17.850.048;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.859.568;Rx;8;02 00 00 00 50 00 58 03;785
17.868.794;Rx;8;25 03 1C 00 00 00 00 44;258
17.869.032;Rx;8;FE FF 2C 04 5A 00 00 87;259
17.869.281;Rx;8;B2 20 00 00 00 00 00 D2;260
17.869.529;Rx;8;10 27 00 00 00 00 00 37;261
17.869.773;Rx;8;00 00 3C 37 00 00 00 00;274
17.870.061;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
17.870.347;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.879.637;Rx;8;01 01 00 00 00 00 00 00;275
17.888.835;Rx;8;25 03 1C 00 00 00 00 44;258
17.889.074;Rx;8;FF FF 2C 04 5A 00 00 88;259
17.889.322;Rx;8;B2 20 00 00 00 00 00 D2;260
17.889.570;Rx;8;10 27 00 00 00 00 00 37;261
17.889.860;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.890.146;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.901.622;Rx;8;05 05 03 03 01 00 03 03;789
17.908.878;Rx;8;25 03 1C 00 00 00 00 44;258
17.909.117;Rx;8;FF FF 2C 04 5A 00 00 88;259
17.909.365;Rx;8;B2 20 00 00 00 00 00 D2;260
17.909.613;Rx;8;10 27 00 00 00 00 00 37;261
17.909.901;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
17.910.187;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.928.256;Rx;8;E0 38 37 38 38 FF FF FF;516
17.928.495;Rx;8;C4 0F 12 AE 0F 05 00 00;517
17.928.741;Rx;8;38 01 37 02 00 00 00 00;518
17.929.923;Rx;8;25 03 1C 00 00 00 00 44;258
17.930.161;Rx;8;FF FF 2C 04 5A 00 00 88;259
17.930.409;Rx;8;B2 20 00 00 00 00 00 D2;260
17.930.657;Rx;8;10 27 00 00 00 00 00 37;261
17.930.942;Rx;8;00 03 E7 03 28 00 C7 0F;417333248x
17.931.228;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.941.145;Rx;8;00 5A 00 C5 03 00 00 54;545
17.948.982;Rx;8;25 03 1C 00 00 00 00 44;258
17.949.220;Rx;8;FF FF 2C 04 5A 00 00 88;259
17.949.468;Rx;8;B2 20 00 00 00 00 00 D2;260
17.949.716;Rx;8;10 27 00 00 00 00 00 37;261
17.950.006;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
17.950.293;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.960.622;Rx;8;02 00 00 00 50 00 48 04;785
17.963.630;Rx;8;02 00 00 00 00 00 00 00;792
17.969.029;Rx;8;25 03 1C 00 00 00 00 44;258
17.969.267;Rx;8;FF FF 2C 04 5A 00 00 88;259
17.969.515;Rx;8;B2 20 00 00 00 00 00 D2;260
17.969.763;Rx;8;10 27 00 00 00 00 00 37;261
17.970.049;Rx;8;00 03 E7 03 28 00 BC 0F;417333248x
17.970.335;Rx;8;03 20 00 01 01 00 50 01;417333504x
17.970.616;Rx;8;00 00 3C 37 00 00 00 00;274
17.980.629;Rx;8;01 01 00 00 00 00 00 00;275
17.989.052;Rx;8;25 03 1C 00 00 00 00 44;258
17.989.290;Rx;8;FF FF 2C 04 5A 00 00 88;259
17.989.538;Rx;8;B2 20 00 00 00 00 00 D2;260
17.989.786;Rx;8;10 27 00 00 00 00 00 37;261
17.990.078;Rx;8;00 03 E7 03 20 00 BE 0F;417333248x
17.990.365;Rx;8;03 20 00 01 01 00 50 01;417333504x
18.009.094;Rx;8;25 03 1C 00 00 00 00 44;258
18.009.332;Rx;8;FF FF 2C 04 5A 00 00 88;259
18.009.580;Rx;8;B2 20 00 00 00 00 00 D2;260
18.009.828;Rx;8;10 27 00 00 00 00 00 37;261
18.010.112;Rx;8;00 03 E7 03 28 00 C7 0F;417333248x
18.010.399;Rx;8;03 20 00 01 01 00 50 01;417333504x
18.027.118;Rx;8;03 03 01 02 00 00 00 00;771
18.027.362;Rx;8;18 04 1C 00 00 18 08 00;770
18.027.612;Rx;8;05 00 00 00 00 00 00 00;772
18.028.504;Rx;8;00 00 C8 00 00 00 07 CF;513
18.028.750;Rx;8;09 01 00 00 00 00 00 0A;514
18.028.987;Rx;8;80 B0 4F EC 23 FB C0 3E;515
18.034.057;Rx;8;25 03 1C 00 00 00 00 44;258
18.034.295;Rx;8;FF FF 2C 04 5A 00 00 88;259
18.034.543;Rx;8;B2 20 00 00 00 00 00 D2;260
18.034.791;Rx;8;10 27 00 00 00 00 00 37;261
18.035.082;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
18.035.368;Rx;8;03 20 00 01 01 00 50 01;417333504x
18.041.164;Rx;8;00 5A 00 C5 03 00 00 54;545
18.049.216;Rx;8;25 03 1C 00 00 00 00 44;258
18.049.454;Rx;8;FF FF 2C 04 5A 00 00 88;259
18.049.702;Rx;8;B2 20 00 00 00 00 00 D2;260
18.049.951;Rx;8;10 27 00 00 00 00 00 37;261
18.050.239;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
18.050.525;Rx;8;03 20 00 01 01 00 50 01;417333504x
18.061.589;Rx;8;02 00 00 00 50 00 B4 04;785
18.069.247;Rx;8;25 03 1C 00 00 00 00 44;258
18.069.485;Rx;8;FF FF 2C 04 5A 00 00 88;259
18.069.733;Rx;8;B2 20 00 00 00 00 00 D2;260
18.069.982;Rx;8;10 27 00 00 00 00 00 37;261
18.070.268;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
18.070.554;Rx;8;03 20 00 01 01 00 50 01;417333504x
18.071.600;Rx;8;00 00 3C 37 00 00 00 00;274
18.081.598;Rx;8;01 01 00 00 00 00 00 00;275
18.089.292;Rx;8;25 03 1C 00 00 00 00 44;258
18.089.530;Rx;8;FE FF 2C 04 5A 00 00 87;259
18.089.779;Rx;8;B2 20 00 00 00 00 00 D2;260
18.090.027;Rx;8;10 27 00 00 00 00 00 37;261
18.090.317;Rx;8;00 03 E7 03 28 00 BA 0F;417333248x
18.090.603;Rx;8;03 20 00 01 01 00 50 01;417333504x
18.102.585;Rx;8;05 05 03 03 01 00 03 03;789
18.109.353;Rx;8;25 03 1C 00 00 00 00 44;258
18.109.591;Rx;8;FE FF 2C 04 5A 00 00 87;259
18.109.840;Rx;8;B2 20 00 00 00 00 00 D2;260
18.110.088;Rx;8;10 27 00 00 00 00 00 37;261
18.110.374;Rx;8;00 03 E7 03 28 00 BC 0F;417333248x
18.110.660;Rx;8;03 20 00 01 01 00 50 01;417333504x
18.128.693;Rx;8;E1 FF 39 39 39 3B 41 FF;516
18.128.931;Rx;8;C4 0F 12 AE 0F 05 00 00;517
18.129.175;Rx;8;38 01 38 02 00 00 00 00;518
18.130.382;Rx;8;25 03 1C 00 00 00 00 44;258
18.130.620;Rx;8;FE FF 2C 04 5A 00 00 87;259
18.130.868;Rx;8;B2 20 00 00 00 00 00 D2;260
18.131.116;Rx;8;10 27 00 00 00 00 00 37;261
18.131.404;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
18.131.690;Rx;8;03 20 00 01 01 00 50 01;417333504x
18.141.148;Rx;8;00 5A 00 C5 03 00 00 54;545
18.149.427;Rx;8;25 03 1C 00 00 00 00 44;258
18.149.665;Rx;8;FE FF 2C 04 5A 00 00 87;259
18.149.913;Rx;8;B2 20 00 00 00 00 00 D2;260
18.150.161;Rx;8;10 27 00 00 00 00 00 37;261
18.150.447;Rx;8;00 03 E7 03 28 00 BC 0F;417333248x
18.150.733;Rx;8;03 20 00 01 01 00 50 01;417333504x
18.162.609;Rx;8;02 01 00 00 50 00 EC 04;785
18.169.492;Rx;8;25 03 1C 00 00 00 00 44;258
18.169.730;Rx;8;FE FF 2C 04 5A 00 00 87;259
18.169.978;Rx;8;B2 20 00 00 00 00 00 D2;260
18.170.226;Rx;8;10 27 00 00 00 00 00 37;261
18.170.512;Rx;8;00 03 E7 03 28 00 BC 0F;417333248x
18.170.798;Rx;8;03 20 00 01 01 00 50 01;417333504x
18.172.616;Rx;8;00 00 3C 37 00 00 00 00;274
18.182.622;Rx;8;01 01 00 00 00 00 00 00;275
18.189.537;Rx;8;25 03 1C 00 00 00 00 44;258
18.189.775;Rx;8;FE FF 2C 04 5A 00 00 87;259
18.190.023;Rx;8;B2 20 00 00 00 00 00 D2;260
18.190.271;Rx;8;10 27 00 00 00 00 00 37;261
18.190.559;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
18.190.845;Rx;8;03 20 00 01 01 00 50 01;417333504x
18.209.557;Rx;8;25 03 1C 00 00 00 00 44;258
