time;direction;DLC;;id
96.134.953;Rx;8;DF FF 2C 04 5A 00 00 68;259
96.135.201;Rx;8;B2 20 00 00 00 00 00 D2;260
96.135.449;Rx;8;10 27 00 00 00 00 00 37;261
96.135.735;Rx;8;00 03 E7 03 28 00 BC 0F;417333248x
96.136.021;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.154.741;Rx;8;24 03 1C 00 00 00 00 43;258
96.154.977;Rx;8;DF FF 2C 04 5A 00 00 68;259
96.155.225;Rx;8;B2 20 00 00 00 00 00 D2;260
96.155.473;Rx;8;10 27 00 00 00 00 00 37;261
96.155.761;Rx;8;00 03 E7 03 2A 00 B6 0F;417333248x
96.156.047;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.159.113;Rx;8;03 00 00 00 00 00 00 00;792
96.174.793;Rx;8;24 03 1C 00 00 00 00 43;258
96.175.029;Rx;8;DF FF 2C 04 5A 00 00 68;259
96.175.277;Rx;8;B2 20 00 00 00 00 00 D2;260
96.175.525;Rx;8;10 27 00 00 00 00 00 37;261
96.175.815;Rx;8;00 03 E7 03 28 00 B8 0F;417333248x
96.176.101;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.194.863;Rx;8;24 03 1C 00 00 00 00 43;258
96.195.099;Rx;8;DF FF 2C 04 5A 00 00 68;259
96.195.347;Rx;8;B2 20 00 00 00 00 00 D2;260
96.195.595;Rx;8;10 27 00 00 00 00 00 37;261
96.195.883;Rx;8;00 03 E7 03 28 00 B6 0F;417333248x
96.196.169;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.199.189;Rx;8;02 5A 00 C5 03 00 00 54;545
96.205.131;Rx;8;05 05 00 03 01 00 03 03;789
96.211.133;Rx;8;02 02 02 00 50 00 63 04;785
96.212.857;Rx;8;03 03 01 02 00 00 00 00;771
96.213.097;Rx;8;18 04 1C 00 00 17 25 00;770
96.213.347;Rx;8;05 00 00 00 00 00 00 00;772
96.214.255;Rx;8;00 00 C8 00 00 00 07 CF;513
96.214.502;Rx;8;09 01 00 00 00 00 00 0A;514
96.214.734;Rx;8;80 AA 4F EB D3 FA AC 3E;515
96.219.786;Rx;8;24 03 1C 00 00 00 00 43;258
96.220.022;Rx;8;DF FF 2C 04 5A 00 00 68;259
96.220.270;Rx;8;B2 20 00 00 00 00 00 D2;260
96.220.519;Rx;8;10 27 00 00 00 00 00 37;261
96.220.805;Rx;8;00 03 E7 03 2A 00 BA 0F;417333248x
96.221.091;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.221.335;Rx;8;A0 00 3C 37 00 00 00 00;274
96.231.143;Rx;8;00 01 02 00 00 04 00 00;275
96.234.933;Rx;8;24 03 1C 00 00 00 00 43;258
96.235.169;Rx;8;DF FF 2C 04 5A 00 00 68;259
96.235.417;Rx;8;B2 20 00 00 00 00 00 D2;260
96.235.665;Rx;8;10 27 00 00 00 00 00 37;261
96.235.954;Rx;8;00 03 E7 03 28 00 B6 0F;417333248x
96.236.240;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.254.995;Rx;8;24 03 1C 00 00 00 00 43;258
96.255.231;Rx;8;DF FF 2C 04 5A 00 00 68;259
96.255.479;Rx;8;B2 20 00 00 00 00 00 D2;260
96.255.727;Rx;8;10 27 00 00 00 00 00 37;261
96.256.012;Rx;8;00 03 E7 03 2A 00 B3 0F;417333248x
96.256.298;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.275.055;Rx;8;23 03 1C 00 00 00 00 42;258
96.275.291;Rx;8;DF FF 2C 04 5A 00 00 68;259
96.275.539;Rx;8;B2 20 00 00 00 00 00 D2;260
96.275.787;Rx;8;10 27 00 00 00 00 00 37;261
96.276.078;Rx;8;00 03 E7 03 28 00 BA 0F;417333248x
96.276.364;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.295.103;Rx;8;23 03 1C 00 00 00 00 42;258
96.295.339;Rx;8;DF FF 2C 04 5A 00 00 68;259
96.295.587;Rx;8;B2 20 00 00 00 00 00 D2;260
96.295.836;Rx;8;10 27 00 00 00 00 00 37;261
96.296.122;Rx;8;00 03 E7 03 28 00 BC 0F;417333248x
96.296.408;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.299.232;Rx;8;02 5A 00 C5 03 00 00 54;545
96.312.113;Rx;8;02 03 03 00 50 00 70 04;785
96.314.482;Rx;8;22 FF FF FF FF FF FF FF;516
96.314.722;Rx;8;BE 0F 10 A8 0F 05 00 00;517
96.314.964;Rx;8;38 04 37 02 00 00 00 00;518
96.317.556;Rx;8;23 03 1C 00 00 00 00 42;258
96.317.792;Rx;8;DF FF 2C 04 5A 00 00 68;259
96.318.041;Rx;8;B2 20 00 00 00 00 00 D2;260
96.318.289;Rx;8;10 27 00 00 00 00 00 37;261
96.318.577;Rx;8;00 03 E7 03 28 00 B6 0F;417333248x
96.318.863;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.322.121;Rx;8;B4 00 3C 37 00 00 00 00;274
96.332.117;Rx;8;00 01 02 00 00 04 00 00;275
96.335.177;Rx;8;23 03 1C 00 00 00 00 42;258
96.335.413;Rx;8;DB FF 2C 04 5A 00 00 64;259
96.335.661;Rx;8;B2 20 00 00 00 00 00 D2;260
96.335.910;Rx;8;10 27 00 00 00 00 00 37;261
96.336.196;Rx;8;00 03 E7 03 2A 00 BA 0F;417333248x
96.336.482;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.355.253;Rx;8;23 03 1C 00 00 00 00 42;258
96.355.489;Rx;8;DB FF 2C 04 5A 00 00 64;259
96.355.737;Rx;8;B2 20 00 00 00 00 00 D2;260
96.355.986;Rx;8;10 27 00 00 00 00 00 37;261
96.356.274;Rx;8;00 03 E7 03 28 00 B6 0F;417333248x
96.356.560;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.375.303;Rx;8;23 03 1C 00 00 00 00 42;258
96.375.539;Rx;8;DB FF 2C 04 5A 00 00 64;259
96.375.787;Rx;8;B2 20 00 00 00 00 00 D2;260
96.376.036;Rx;8;10 27 00 00 00 00 00 37;261
96.376.324;Rx;8;00 03 E7 03 2A 00 B6 0F;417333248x
96.376.610;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.395.341;Rx;8;23 03 1C 00 00 00 00 42;258
96.395.577;Rx;8;DB FF 2C 04 5A 00 00 64;259
96.395.825;Rx;8;B2 20 00 00 00 00 00 D2;260
96.396.074;Rx;8;10 27 00 00 00 00 00 37;261
96.396.358;Rx;8;00 03 E7 03 2A 00 B1 0F;417333248x
96.396.644;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.399.170;Rx;8;02 5A 00 C5 03 00 00 54;545
96.406.140;Rx;8;05 05 00 03 01 00 03 03;789
96.411.342;Rx;8;60 00 2C 04 F3 01 2C 04;417333249x
96.412.328;Rx;8;00 33 01 22 08 02 02 00;773
96.412.566;Rx;8;00 33 01 22 08 03 01 01;774
96.412.857;Rx;8;00 00 00 00 00 00 01 00;417333259x
96.413.099;Rx;8;02 03 03 00 50 00 80 04;785
96.413.349;Rx;8;03 03 01 02 00 00 00 00;771
96.413.589;Rx;8;18 04 1C 00 00 17 25 00;770
96.413.823;Rx;8;01 30 33 4E 4D 45 30 38;772
96.414.733;Rx;8;00 00 C8 00 00 00 07 CF;513
96.414.979;Rx;8;09 01 00 00 00 00 00 0A;514
96.415.216;Rx;8;81 A8 CF EE B3 FB E4 3E;515
96.417.132;Rx;8;23 03 1C 00 00 00 00 42;258
96.417.368;Rx;8;DB FF 2C 04 5A 00 00 64;259
96.417.616;Rx;8;B2 20 00 00 00 00 00 D2;260
96.417.864;Rx;8;10 27 00 00 00 00 00 37;261
96.418.152;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
96.418.439;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.423.103;Rx;8;C9 00 3C 37 00 00 00 00;274
96.433.138;Rx;8;00 01 02 00 00 04 00 00;275
96.435.444;Rx;8;23 03 1C 00 00 00 00 42;258
96.435.681;Rx;8;DB FF 2C 04 5A 00 00 64;259
96.435.929;Rx;8;B2 20 00 00 00 00 00 D2;260
96.436.177;Rx;8;10 27 00 00 00 00 00 37;261
96.436.463;Rx;8;00 03 E7 03 28 00 B3 0F;417333248x
96.436.749;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.455.494;Rx;8;23 03 1C 00 00 00 00 42;258
96.455.731;Rx;8;DB FF 2C 04 5A 00 00 64;259
96.455.979;Rx;8;B2 20 00 00 00 00 00 D2;260
96.456.227;Rx;8;10 27 00 00 00 00 00 37;261
96.456.515;Rx;8;00 03 E7 03 2A 00 B6 0F;417333248x
96.456.801;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.460.123;Rx;8;50 35 15 32 33 00 00 00;791
96.475.544;Rx;8;23 03 1C 00 00 00 00 42;258
96.475.780;Rx;8;DB FF 2C 04 5A 00 00 64;259
96.476.028;Rx;8;B2 20 00 00 00 00 00 D2;260
96.476.276;Rx;8;10 27 00 00 00 00 00 37;261
96.476.563;Rx;8;00 03 E7 03 1B 00 B8 0F;417333248x
96.476.849;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.495.578;Rx;8;23 03 1C 00 00 00 00 42;258
96.495.814;Rx;8;DB FF 2C 04 5A 00 00 64;259
96.496.062;Rx;8;B2 20 00 00 00 00 00 D2;260
96.496.310;Rx;8;10 27 00 00 00 00 00 37;261
96.496.597;Rx;8;00 03 E7 03 28 00 B3 0F;417333248x
96.496.883;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.506.506;Rx;8;03 5A 00 C5 03 00 00 54;545
96.514.122;Rx;8;02 03 03 00 50 00 71 04;785
96.514.966;Rx;8;E0 38 38 38 38 FF FF FF;516
96.515.205;Rx;8;BE 0F 10 A7 0F 05 00 00;517
96.515.447;Rx;8;38 04 37 02 00 00 00 00;518
96.520.543;Rx;8;23 03 1C 00 00 00 00 42;258
96.520.779;Rx;8;DB FF 2C 04 5A 00 00 64;259
96.521.027;Rx;8;B2 20 00 00 00 00 00 D2;260
96.521.276;Rx;8;10 27 00 00 00 00 00 37;261
96.521.564;Rx;8;00 03 E7 03 28 00 B6 0F;417333248x
96.521.850;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.524.124;Rx;8;DD 00 3C 37 00 00 00 00;274
96.534.127;Rx;8;00 01 02 00 00 04 00 00;275
96.535.670;Rx;8;23 03 1C 00 00 00 00 42;258
96.535.906;Rx;8;DB FF 2C 04 5A 00 00 64;259
96.536.154;Rx;8;B2 20 00 00 00 00 00 D2;260
96.536.402;Rx;8;10 27 00 00 00 00 00 37;261
96.536.686;Rx;8;00 03 E7 03 28 00 AF 0F;417333248x
96.536.972;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.555.736;Rx;8;23 03 1C 00 00 00 00 42;258
96.555.972;Rx;8;DB FF 2C 04 5A 00 00 64;259
96.556.220;Rx;8;B2 20 00 00 00 00 00 D2;260
96.556.468;Rx;8;10 27 00 00 00 00 00 37;261
96.556.754;Rx;8;00 03 E7 03 2A 00 BA 0F;417333248x
96.557.040;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.575.756;Rx;8;23 03 1C 00 00 00 00 42;258
96.575.992;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.576.240;Rx;8;B2 20 00 00 00 00 00 D2;260
96.576.488;Rx;8;10 27 00 00 00 00 00 37;261
96.576.774;Rx;8;00 03 E7 03 28 00 B1 0F;417333248x
96.577.060;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.595.800;Rx;8;23 03 1C 00 00 00 00 42;258
96.596.036;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.596.284;Rx;8;B2 20 00 00 00 00 00 D2;260
96.596.532;Rx;8;10 27 00 00 00 00 00 37;261
96.596.822;Rx;8;00 03 E7 03 28 00 B8 0F;417333248x
96.597.108;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.599.212;Rx;8;03 5A 00 C5 03 00 00 54;545
96.607.096;Rx;8;05 05 00 03 01 00 03 03;789
96.613.827;Rx;8;03 03 01 02 00 00 00 00;771
96.614.069;Rx;8;18 04 1C 00 00 17 26 00;770
96.614.301;Rx;8;02 54 51 4C 30 30 31 47;772
96.615.091;Rx;8;02 04 03 00 50 00 66 04;785
96.615.337;Rx;8;00 00 C8 00 00 00 07 CF;513
96.615.583;Rx;8;09 01 00 00 00 00 00 0A;514
96.615.817;Rx;8;82 BA 8F EE 73 FA C0 3E;515
96.616.883;Rx;8;23 03 1C 00 00 00 00 42;258
96.617.120;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.617.368;Rx;8;B2 20 00 00 00 00 00 D2;260
96.617.616;Rx;8;10 27 00 00 00 00 00 37;261
96.617.904;Rx;8;00 03 E7 03 2A 00 B8 0F;417333248x
96.618.190;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.625.100;Rx;8;F1 00 3C 37 00 00 00 00;274
96.635.108;Rx;8;00 01 02 00 00 04 00 00;275
96.635.914;Rx;8;23 03 1C 00 00 00 00 42;258
96.636.150;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.636.398;Rx;8;B2 20 00 00 00 00 00 D2;260
96.636.646;Rx;8;10 27 00 00 00 00 00 37;261
96.636.935;Rx;8;00 03 E7 03 2A 00 B8 0F;417333248x
96.637.221;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.655.948;Rx;8;23 03 1C 00 00 00 00 42;258
96.656.184;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.656.432;Rx;8;B2 20 00 00 00 00 00 D2;260
96.656.680;Rx;8;10 27 00 00 00 00 00 37;261
96.656.971;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
96.657.257;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.660.141;Rx;8;04 00 00 04 05 00 20 00;792
96.675.992;Rx;8;23 03 1C 00 00 00 00 42;258
96.676.228;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.676.476;Rx;8;B2 20 00 00 00 00 00 D2;260
96.676.724;Rx;8;10 27 00 00 00 00 00 37;261
96.677.006;Rx;8;00 03 E7 03 23 00 B3 0F;417333248x
96.677.293;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.696.050;Rx;8;23 03 1C 00 00 00 00 42;258
96.696.286;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.696.534;Rx;8;B2 20 00 00 00 00 00 D2;260
96.696.782;Rx;8;10 27 00 00 00 00 00 37;261
96.697.072;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
96.697.359;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.699.177;Rx;8;03 5A 00 C5 03 00 00 54;545
96.715.404;Rx;8;E1 FF 39 39 39 3B 41 FF;516
96.715.636;Rx;8;BD 0F 11 A5 0F 05 00 00;517
96.715.878;Rx;8;38 04 37 02 00 00 00 00;518
96.716.138;Rx;8;02 04 04 00 50 00 27 03;785
96.721.024;Rx;8;23 03 1C 00 00 00 00 42;258
96.721.261;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.721.509;Rx;8;B2 20 00 00 00 00 00 D2;260
96.721.757;Rx;8;10 27 00 00 00 00 00 37;261
96.722.045;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
96.722.331;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.726.121;Rx;8;00 01 3C 37 00 00 00 00;274
96.736.127;Rx;8;00 01 02 00 00 04 00 00;275
96.736.369;Rx;8;23 03 1C 00 00 00 00 42;258
96.736.605;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.736.853;Rx;8;B2 20 00 00 00 00 00 D2;260
96.737.101;Rx;8;10 27 00 00 00 00 00 37;261
96.737.394;Rx;8;00 03 E7 03 28 00 BE 0F;417333248x
96.737.680;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.756.187;Rx;8;23 03 1C 00 00 00 00 42;258
96.756.423;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.756.671;Rx;8;B2 20 00 00 00 00 00 D2;260
96.756.919;Rx;8;10 27 00 00 00 00 00 37;261
96.757.206;Rx;8;00 03 E7 03 2A 00 BA 0F;417333248x
96.757.492;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.776.209;Rx;8;23 03 1C 00 00 00 00 42;258
96.776.445;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.776.693;Rx;8;B2 20 00 00 00 00 00 D2;260
96.776.941;Rx;8;10 27 00 00 00 00 00 37;261
96.777.228;Rx;8;00 03 E7 03 28 00 BC 0F;417333248x
96.777.514;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.796.265;Rx;8;23 03 1C 00 00 00 00 42;258
96.796.501;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.796.749;Rx;8;B2 20 00 00 00 00 00 D2;260
96.796.997;Rx;8;10 27 00 00 00 00 00 37;261
96.797.288;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
96.797.574;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.799.178;Rx;8;04 5A 00 C5 03 00 00 54;545
96.808.101;Rx;8;05 05 00 03 01 00 03 03;789
96.811.093;Rx;8;D7 2B 14 19 3F 86 7F B2;798
96.814.262;Rx;8;03 03 01 02 00 00 00 00;771
96.814.504;Rx;8;18 04 1C 00 00 17 26 00;770
96.814.740;Rx;8;03 44 35 4E 30 30 30 30;772
96.815.654;Rx;8;00 00 C8 00 00 00 07 CF;513
96.815.900;Rx;8;09 01 00 00 00 00 00 0A;514
96.816.136;Rx;8;83 AC CF E9 93 FA E8 3E;515
96.817.099;Rx;8;02 04 04 00 50 00 CB 02;785
96.817.341;Rx;8;23 03 1C 00 00 00 00 42;258
96.817.577;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.817.825;Rx;8;B2 20 00 00 00 00 00 D2;260
96.818.073;Rx;8;10 27 00 00 00 00 00 37;261
96.818.361;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
96.818.647;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.827.097;Rx;8;04 01 3C 37 00 00 00 00;274
96.836.370;Rx;8;23 03 1C 00 00 00 00 42;258
96.836.606;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.836.854;Rx;8;B2 20 00 00 00 00 00 D2;260
96.837.102;Rx;8;10 27 00 00 00 00 00 37;261
96.837.346;Rx;8;00 01 02 00 00 04 00 00;275
96.837.630;Rx;8;00 03 E7 03 2A 00 C9 0F;417333248x
96.837.917;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.856.408;Rx;8;23 03 1C 00 00 00 00 42;258
96.856.644;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.856.892;Rx;8;B2 20 00 00 00 00 00 D2;260
96.857.140;Rx;8;10 27 00 00 00 00 00 37;261
96.857.428;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
96.857.715;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.876.452;Rx;8;23 03 1C 00 00 00 00 42;258
96.876.688;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.876.936;Rx;8;B2 20 00 00 00 00 00 D2;260
96.877.184;Rx;8;10 27 00 00 00 00 00 37;261
96.877.470;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
96.877.757;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.896.516;Rx;8;23 03 1C 00 00 00 00 42;258
96.896.752;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.897.000;Rx;8;B2 20 00 00 00 00 00 D2;260
96.897.248;Rx;8;10 27 00 00 00 00 00 37;261
96.897.532;Rx;8;00 03 E7 03 28 00 C7 0F;417333248x
96.897.819;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.899.161;Rx;8;04 5A 00 C5 03 00 00 54;545
96.913.486;Rx;8;00 33 01 22 08 02 02 00;773
96.913.724;Rx;8;00 33 01 22 08 03 01 01;774
96.914.014;Rx;8;00 00 00 00 00 00 01 00;417333259x
96.915.888;Rx;8;22 FF FF FF FF FF FF FF;516
96.916.122;Rx;8;BC 0F 12 A5 0F 05 00 00;517
96.916.369;Rx;8;38 01 37 02 00 00 00 00;518
96.918.125;Rx;8;02 03 03 00 50 00 CB 02;785
96.921.485;Rx;8;23 03 1C 00 00 00 00 42;258
96.921.721;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.921.969;Rx;8;B2 20 00 00 00 00 00 D2;260
96.922.217;Rx;8;10 27 00 00 00 00 00 37;261
96.922.506;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
96.922.792;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.928.134;Rx;8;FB 00 3C 37 00 00 00 00;274
96.936.582;Rx;8;23 03 1C 00 00 00 00 42;258
96.936.818;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.937.067;Rx;8;B2 20 00 00 00 00 00 D2;260
96.937.315;Rx;8;10 27 00 00 00 00 00 37;261
96.937.603;Rx;8;00 03 E7 03 28 00 C2 0F;417333248x
96.937.889;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.938.133;Rx;8;00 01 02 00 00 04 00 00;275
96.956.630;Rx;8;23 03 1C 00 00 00 00 42;258
96.956.867;Rx;8;D4 FF 2C 04 5A 00 00 5D;259
96.957.115;Rx;8;B2 20 00 00 00 00 00 D2;260
96.957.363;Rx;8;10 27 00 00 00 00 00 37;261
96.957.649;Rx;8;00 03 E7 03 28 00 C5 0F;417333248x
96.957.935;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.961.111;Rx;8;50 35 15 32 33 00 00 00;791
96.976.672;Rx;8;23 03 1C 00 00 00 00 42;258
96.976.908;Rx;8;E6 FF 2C 04 5A 00 00 6F;259
96.977.156;Rx;8;B2 20 00 00 00 00 00 D2;260
96.977.405;Rx;8;10 27 00 00 00 00 00 37;261
96.977.691;Rx;8;00 03 E7 03 28 00 BC 0F;417333248x
96.977.977;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.996.742;Rx;8;23 03 1C 00 00 00 00 42;258
96.996.978;Rx;8;E6 FF 2C 04 5A 00 00 6F;259
96.997.227;Rx;8;B2 20 00 00 00 00 00 D2;260
96.997.475;Rx;8;10 27 00 00 00 00 00 37;261
96.997.767;Rx;8;00 03 E7 03 28 00 BE 0F;417333248x
96.998.053;Rx;8;03 20 00 01 01 00 50 01;417333504x
96.999.471;Rx;8;04 5A 00 C5 03 00 00 54;545
97.009.123;Rx;8;05 05 00 03 01 00 03 03;789
97.010.295;98 R;1;03 XR 0 E 0 O 0 B 10.17;
97.010.295;sta;rr;or active;
97.010.295;R 0;X;R 0 E 0 O 0 B 0.00%;
97.010.295;sta;rr;or active;
97.014.721;Rx;8;03 03 01 02 00 00 00 00;771
97.014.963;Rx;8;18 04 1C 00 00 17 26 00;770
97.015.207;Rx;8;04 30 34 33 00 00 00 00;772
97.016.120;Rx;8;00 00 C8 00 00 00 07 CF;513
97.016.366;Rx;8;09 01 00 00 00 00 00 0A;514
97.016.604;Rx;8;84 BB 0F EF B3 FB E0 3E;515
97.017.818;Rx;8;23 03 1C 00 00 00 00 42;258
97.018.054;Rx;8;E6 FF 2C 04 5A 00 00 6F;259
97.018.302;Rx;8;B2 20 00 00 00 00 00 D2;260
97.018.550;Rx;8;10 27 00 00 00 00 00 37;261
97.018.839;Rx;8;00 03 E7 03 2A 00 C2 0F;417333248x
97.019.125;Rx;8;03 20 00 01 01 00 50 01;417333504x
97.019.361;Rx;8;02 03 03 00 50 00 CB 02;785
97.029.105;Rx;8;F6 00 3C 37 00 00 00 00;274
97.036.823;Rx;8;23 03 1C 00 00 00 00 42;258
97.037.059;Rx;8;E6 FF 2C 04 5A 00 00 6F;259
97.037.308;Rx;8;B2 20 00 00 00 00 00 D2;260
97.037.556;Rx;8;10 27 00 00 00 00 00 37;261
97.037.840;Rx;8;00 03 E7 03 2A 00 D3 0F;417333248x
97.038.126;Rx;8;03 20 00 01 01 00 50 01;417333504x
97.039.114;Rx;8;00 01 02 00 00 04 00 00;275
97.056.875;Rx;8;23 03 1C 00 00 00 00 42;258
97.057.111;Rx;8;E6 FF 2C 04 5A 00 00 6F;259
97.057.359;Rx;8;B2 20 00 00 00 00 00 D2;260
97.057.608;Rx;8;10 27 00 00 00 00 00 37;261
97.057.894;Rx;8;00 03 E7 03 28 00 BC 0F;417333248x
97.058.180;Rx;8;03 20 00 01 01 00 50 01;417333504x
97.076.927;Rx;8;23 03 1C 00 00 00 00 42;258
97.077.163;Rx;8;E6 FF 2C 04 5A 00 00 6F;259
97.077.411;Rx;8;B2 20 00 00 00 00 00 D2;260
97.077.660;Rx;8;10 27 00 00 00 00 00 37;261
97.077.944;Rx;8;00 03 E7 03 2A 00 C5 0F;417333248x
97.078.230;Rx;8;03 20 00 01 01 00 50 01;417333504x
97.096.973;Rx;8;23 03 1C 00 00 00 00 42;258
97.097.209;Rx;8;E6 FF 2C 04 5A 00 00 6F;259
97.097.457;Rx;8;B2 20 00 00 00 00 00 D2;260
97.097.706;Rx;8;10 27 00 00 00 00 00 37;261
97.097.992;Rx;8;00 03 E7 03 28 00 BC 0F;417333248x
97.098.278;Rx;8;03 20 00 01 01 00 50 01;417333504x
97.099.146;Rx;8;04 5A 00 C5 03 00 00 54;545
97.116.337;Rx;8;E0 38 37 38 38 FF FF FF;516
97.116.575;Rx;8;BC 0F 12 A6 0F 0B 00 00;517
97.116.818;Rx;8;38 04 37 02 00 00 00 00;518
97.120.084;Rx;8;02 03 03 00 50 00 CB 02;785
97.121.932;Rx;8;23 03 1C 00 00 00 00 42;258
97.122.168;Rx;8;E6 FF 2C 04 5A 00 00 6F;259
97.122.416;Rx;8;B2 20 00 00 00 00 00 D2;260
97.122.664;Rx;8;10 27 00 00 00 00 00 37;261
97.122.954;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
97.123.240;Rx;8;03 20 00 01 01 00 50 01;417333504x
97.130.080;Rx;8;EE 00 3C 37 00 00 00 00;274
97.137.055;Rx;8;23 03 1C 00 00 00 00 42;258
97.137.291;Rx;8;E6 FF 2C 04 5A 00 00 6F;259
97.137.539;Rx;8;B2 20 00 00 00 00 00 D2;260
97.137.787;Rx;8;10 27 00 00 00 00 00 37;261
97.138.077;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
97.138.364;Rx;8;03 20 00 01 01 00 50 01;417333504x
97.140.092;Rx;8;01 01 00 00 00 03 00 00;275
97.157.103;Rx;8;23 03 1C 00 00 00 00 42;258
97.157.339;Rx;8;E6 FF 2C 04 5A 00 00 6F;259
97.157.587;Rx;8;B2 20 00 00 00 00 00 D2;260
97.157.835;Rx;8;10 27 00 00 00 00 00 37;261
97.158.125;Rx;8;00 03 E7 03 28 00 C0 0F;417333248x
97.158.412;Rx;8;03 20 00 01 01 00 50 01;417333504x
97.161.091;Rx;8;05 00 00 00 00 00 00 00;792
97.177.151;Rx;8;23 03 1C 00 00 00 00 42;258
97.177.387;Rx;8;FC FF 2C 04 5A 00 00 85;259
97.177.635;Rx;8;B2 20 00 00 00 00 00 D2;260
97.177.883;Rx;8;10 27 00 00 00 00 00 37;261
97.178.167;Rx;8;00 03 E7 03 2A 00 C5 0F;417333248x
97.178.453;Rx;8;03 20 00 01 01 00 50 01;417333504x
97.197.195;Rx;8;23 03 1C 00 00 00 00 42;258
97.197.431;Rx;8;FC FF 2C 04 5A 00 00 85;259
97.197.679;Rx;8;B2 20 00 00 00 00 00 D2;260
97.197.927;Rx;8;10 27 00 00 00 00 00 37;261
97.198.211;Rx;8;00 03 E7 03 2A 00 C5 0F;417333248x
97.198.497;Rx;8;03 20 00 01 01 00 50 01;417333504x
97.199.149;Rx;8;04 5A 00 C5 03 00 00 54;545
97.210.077;Rx;8;05 05 03 03 01 00 03 03;789
